tractid,tractnum,name,namelsad,nta,nta_name,bcode,geometry,MonthYear,TotalMonthlyReport,CountyName,CensusBlockID_list,Ticket_list,Classification_list,Zipcode_list,CountyTract
36061014300,014300,143,Census Tract 143,MN99,park-cemetery-etc-Manhattan,36061,"POLYGON ((989506.4906944231 219543.8762931448, 989633.5791767084 219774.5271174744, 989758.7270743432 220001.8991892759, 989886.0882508091 220230.3654424542, 990013.1701322123 220458.4679864564, 990141.9107050073 220689.8506216429, 990265.665132709 220913.5817231707, 990391.355084392 221141.3216354547, 990517.8735911719 221369.0624349396, 990644.6664030328 221597.8969892555, 990770.3493472218 221825.2745958371, 990909.5948734911 222075.6096136644, 991046.3456929981 222323.0300891349, 991174.7896570304 222554.0539721806, 991303.508023578 222785.4429717046, 991432.2237179886 223017.5613439893, 991515.2653357758 223165.5055907589, 991569.5184534813 223262.79902679, 992080.7464982937 224189.4597470095, 992219.4112878474 224439.0736827579, 992347.5559336897 224670.1038883048, 992474.5902877775 224901.4987516961, 992604.3913806775 225133.259590549, 992741.9379327362 225382.14756272, 992877.8214173689 225627.3924085401, 993004.8464839552 225856.6041372665, 993131.5926308552 226084.7234494139, 993263.5960258312 226317.5817456188, 993385.35440745 226541.6928996039, 993512.0925576185 226772.0002722367, 993638.8291458423 227000.1223235448, 993766.6702540719 227230.0671657095, 993892.5713448446 227458.1902614997, 994028.7084534647 227703.4418807977, 994169.546327343 227957.8045769961, 994272.4737493582 228146.936532932, 994298.2050142894 228195.0393452645, 994540.8570539451 228628.6992951889, 994672.2777218358 228865.2086217796, 994799.5458989678 229094.0658495818, 994926.5343105758 229324.0166500289, 995054.0747186799 229552.511045894, 995180.2276860815 229782.4628501903, 995314.6781395265 230026.263844483, 995453.0000521163 230274.4394182882, 995580.2526068296 230505.1225566353, 995706.9503860759 230732.8914447971, 995780.2572472692 230864.0867919353, 995824.2409830134 230942.8041101813, 995944.1367092709 230913.3504875803, 996629.0115361448 230535.8749866827, 997406.134562926 230105.6401778318, 998203.5015919455 229667.7909413573, 998309.8519799362 229616.8454799578, 998258.6883138419 229515.1664536543, 998178.4800602858 229364.2856432315, 998050.4147363865 229135.0458536789, 997924.5608437526 228907.9940195004, 997786.8099818929 228660.1691414544, 997650.9939390124 228413.4391466404, 997520.7058398342 228179.8290100898, 997396.5028112826 227953.8739217621, 997268.6987538119 227726.0958868113, 997143.1098331634 227493.9477120371, 997018.3448092379 227270.1803383621, 996761.615341087 226808.7991623491, 996634.9061838367 226582.4824868131, 996564.9100619102 226458.9375043832, 996495.7425005415 226338.3078236415, 996361.8412743466 226086.4855926913, 996235.6786294557 225859.8070145019, 996111.174451436 225634.5872631509, 995981.6869964958 225401.7147452375, 995854.4102157941 225173.5803438816, 995726.5761431155 224947.6323744092, 995603.172500578 224717.6794995876, 995474.505233336 224486.6318377751, 995349.4333856277 224260.6872026975, 995212.4607674204 224012.5134828966, 995073.2699510935 223763.9752399462, 994950.9583386767 223542.0416354879, 994818.6819198126 223302.616301604, 994690.2770879312 223070.4800560191, 994561.592377431 222839.4373959822, 994453.1088782008 222642.2869669617, 994433.7363933247 222607.6671222207, 994295.6375210769 222358.769618463, 994157.5359622325 222109.5085929797, 994030.5027238706 221878.8338547282, 993902.9129860253 221648.5239168548, 993775.0447112264 221416.0285622516, 993646.6194718654 221184.9910232406, 993518.4686225903 220954.3186253294, 993379.5194509554 220706.8835232058, 993242.5071296084 220457.2639604832, 993115.179012305 220228.0514032168, 992991.4494568425 219998.4764994897, 992863.2839057138 219774.0013402682, 992735.6717509888 219544.4264073802, 992608.333547922 219316.6739286089, 992482.1004502642 219090.3798478536, 992358.359218501 218860.4439464883, 992230.7371170592 218631.9647543102, 992103.6662686769 218404.5794331142, 991978.8092200847 218176.8311711713, 991853.118223011 217950.9049773022, 991725.2086642599 217725.3431054113, 991553.1513916462 217831.311613869, 990833.3643160136 218233.6936556529, 990046.0040110156 218671.056852822, 989412.7014061477 219021.0379969889, 989416.3012253444 219026.5037607857, 989427.0993517038 219049.0947191782, 989432.9113365393 219072.4132833825, 989434.8451849562 219096.4596865697, 989430.6837612166 219126.6984521754, 989421.5375643709 219151.4711580403, 989409.6225017698 219171.1426139138, 989388.8424825986 219195.9128614659, 989360.0294568796 219221.4101003782, 989333.4340634086 219239.256840942, 989506.4906944231 219543.8762931448))",January-2020,1,New York County,[1033],['ML20001393'],['M'],[10065],New York County-143
36061013500,013500,135,Census Tract 135,MN15,Clinton,36061,"POLYGON ((985957.2919992323 220837.8433361096, 986094.6757699923 220802.1487157966, 985994.9782662073 220597.7502938197, 986766.9679331257 220168.6333867626, 986854.7775625534 220120.1863211936, 987556.4362505947 219732.6211586249, 987419.0811039344 219486.3135490726, 987282.8311072129 219240.3712136004, 987157.1020829249 219013.0119179465, 987029.9858621387 218784.1958036775, 986903.1442076466 218555.7447400982, 986777.4081907043 218327.2944762511, 986650.8386700541 218099.9378020269, 986524.8208690833 217871.8531949761, 986370.5178170357 217957.4574755275, 985737.2496043905 218307.8987766464, 985221.4511827722 218600.7964414442, 985099.5638630108 218766.1991018264, 985273.5082874876 219064.2303316505, 984417.8572293649 219594.6784803579, 984478.2405330242 219698.8782850289, 985103.698133464 219356.0546506441, 985267.9422781653 219685.0539005369, 984717.0002983175 220032.6110001178, 984745.8054036605 220108.7572358304, 985264.6122757389 219831.1514043345, 985372.3559388219 219944.0994702824, 984829.4518517717 220251.2134244229, 984864.0732618744 220317.1586129438, 985463.2050606797 220003.8545052081, 985534.106695932 220139.0258164895, 984948.8254705686 220485.8472568414, 984983.7230924149 220555.4359643866, 985593.9314557099 220214.8103906977, 985656.2461654588 220334.3152619838, 985079.8295860611 220729.9547632396, 985114.4481786103 220836.7056665503, 985726.8691986571 220462.5648046595, 985790.011455387 220615.2244216723, 985194.7652719269 221003.937714336, 985219.1367621764 221064.0536975503, 985869.2211367163 220716.1499335908, 985957.2919992323 220837.8433361096))",January-2020,1,New York County,[2003],['ML20000332'],['M'],[10019],New York County-135
36061013400,013400,134,Census Tract 134,MN31,Lenox Hill-Roosevelt Island,36061,"POLYGON ((995555.876503552 220429.4493057539, 995684.5645512732 220660.4970085757, 995711.6856965683 220708.9661548037, 995812.4192143501 220891.5450199521, 995939.9942903498 221122.9579270695, 996078.3603145893 221371.8647975915, 996698.6770995739 221027.5156211438, 997355.0288928605 220664.620774644, 997216.1179562104 220415.7064003295, 997088.5509373633 220185.0155175705, 997000.8300474664 220026.1199075579, 996960.4278964067 219953.596370686, 996832.3022205089 219722.5422555803, 996704.4512827727 219491.1246479471, 996048.630949261 219855.1301878629, 995427.7398057907 220198.7668959743, 995555.876503552 220429.4493057539))",January-2020,1,New York County,[1000],['ML20000162'],['P'],[10075],New York County-134
36061013300,013300,133,Census Tract 133,MN15,Clinton,36061,"POLYGON ((986650.8386700541 218099.9378020269, 986777.4081907043 218327.2944762511, 986903.1442076466 218555.7447400982, 987029.9858621387 218784.1958036775, 987817.2880034016 218347.4633893878, 988603.7873214314 217911.4851153881, 988478.8946991001 217684.8479091469, 988352.060935499 217456.3893740353, 988226.0559001616 217227.5673262818, 988099.494270912 216999.838864699, 987686.6995619473 217227.849278516, 987311.8664517964 217435.4688503926, 986524.8208690833 217871.8531949761, 986650.8386700541 218099.9378020269))",January-2020,1,New York County,[4001],['ML20000070'],['M'],[10019],New York County-133
36061013000,013000,130,Census Tract 130,MN40,Upper East Side-Carnegie Hill,36061,"POLYGON ((993115.179012305 220228.0514032168, 993242.5071296084 220457.2639604832, 993379.5194509554 220706.8835232058, 993518.4686225903 220954.3186253294, 993646.6194718654 221184.9910232406, 993775.0447112264 221416.0285622516, 993902.9129860253 221648.5239168548, 994030.5027238706 221878.8338547282, 994473.75188341 221633.4557392161, 994848.0273576392 221426.3105394251, 994920.3344710837 221386.2655408977, 994791.9199777374 221155.2219426933, 994663.7803267241 220923.4504982855, 994535.6379170115 220692.4084195945, 994408.0470296752 220461.3672716227, 994270.2124927846 220212.8345830231, 994133.2059456565 219964.6673745863, 994005.052387883 219736.178522046, 993560.3872685429 219984.4791432194, 993115.179012305 220228.0514032168))",January-2020,1,New York County,[1000],['ML20001161'],['M'],[10021],New York County-130
36061012900,012900,129,Census Tract 129,MN15,Clinton,36061,"POLYGON ((984198.2017441414 219253.6620566063, 984200.1407282652 219259.4913837419, 985099.5638630108 218766.1991018264, 985221.4511827722 218600.7964414442, 985737.2496043905 218307.8987766464, 986370.5178170357 217957.4574755275, 986524.8208690833 217871.8531949761, 986398.5237165905 217643.4049060237, 986271.9471383464 217415.3216054293, 986145.9221910655 217187.6033623456, 986020.4488428669 216960.9788337341, 985892.7571991823 216730.711496294, 985766.4481097574 216502.9952682267, 985639.8596612742 216274.5510371163, 985503.8505854496 216029.3476935766, 985293.8547016797 216145.5598934889, 984716.7919357376 216465.0617658051, 983927.8223994728 216901.5301320129, 983774.6300857293 216969.6628935265, 983849.1511777085 217099.7283829275, 983286.8130062354 217444.0387837938, 983336.4017351974 217516.9034534424, 983916.1915635585 217201.3762437706, 984020.0755555009 217380.626828005, 983427.8248529205 217749.7089444729, 983473.257196878 217817.8377151552, 984270.2221984662 217466.9726510654, 984415.9308757673 217753.3389129546, 983679.085476671 218160.3050304075, 983746.6786194714 218308.2227516526, 984595.7107323412 217871.0203625539, 984761.9117277262 218159.5750478416, 983896.5445968817 218671.4601923437, 983960.810144857 218749.4266286791, 984816.7567322749 218274.3411761449, 985010.6506940948 218627.7495673229, 984156.6519149443 219142.9048907787, 984198.2017441414 219253.6620566063))",January-2020,3,New York County,"[2004, 1002, 1008]","['ML20001664', 'ML20001099', 'ML20000098']","['P', 'P', 'P']","[10036, 10036, 10036]",New York County-129
36061012600,012600,126,Census Tract 126,MN31,Lenox Hill-Roosevelt Island,36061,"POLYGON ((994772.075574793 219013.6618524531, 994898.0100836208 219241.4250495572, 995024.4966990895 219468.0961678953, 995162.8804193541 219719.5479802844, 995299.3235159861 219968.4493919256, 995427.7398057907 220198.7668959743, 996048.630949261 219855.1301878629, 996704.4512827727 219491.1246479471, 996575.7669164598 219259.7073137788, 996438.2245569727 219011.5269065005, 996300.6801054347 218761.8899717286, 996173.3714248297 218533.7545259137, 996047.1681987672 218305.984640956, 995509.3592930882 218604.482287028, 995391.8797248655 218670.0080245883, 994941.3632344619 218919.7378901093, 994772.075574793 219013.6618524531))",January-2020,1,New York County,[4000],['ML20000606'],['P'],[10021],New York County-126
36061012200,012200,122,Census Tract 122,MN40,Upper East Side-Carnegie Hill,36061,"POLYGON ((992358.359218501 218860.4439464883, 992482.1004502642 219090.3798478536, 992608.333547922 219316.6739286089, 992735.6717509888 219544.4264073802, 992863.2839057138 219774.0013402682, 992991.4494568425 219998.4764994897, 993115.179012305 220228.0514032168, 993560.3872685429 219984.4791432194, 994005.052387883 219736.178522046, 993878.8353668345 219507.691137165, 993752.8926775494 219279.9332050933, 993626.3939073955 219051.4470675849, 993499.8926145528 218823.3259440084, 993373.3886677405 218595.9341673354, 993247.1598950264 218367.085841823, 993121.4824910486 218138.9670628474, 992675.1356318682 218385.8258052786, 992230.7371170592 218631.9647543102, 992358.359218501 218860.4439464883))",January-2020,1,New York County,[1003],['ML20000998'],['P'],[10065],New York County-122
36061011700,011700,117,Census Tract 117,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,36061,"POLYGON ((983774.6300857293 216969.6628935265, 983927.8223994728 216901.5301320129, 984716.7919357376 216465.0617658051, 985293.8547016797 216145.5598934889, 985503.8505854496 216029.3476935766, 985373.9330890756 215793.9824005621, 985244.844127287 215560.0751899928, 985181.9610202359 215441.3002510262, 985145.3944757195 215368.79668054, 985121.8471044891 215339.2848805719, 985093.3137094914 215287.5486404256, 985016.5776663512 215148.3710402033, 984996.3546449346 215112.3014832364, 984618.7413303694 215329.4350403243, 984211.7687119106 215548.3961836458, 984231.4384593471 215583.3720955348, 983434.9706885507 216067.2195914894, 983300.613354235 216153.5713341183, 983393.1472742524 216307.3163120182, 983495.0987324343 216453.4103689546, 982955.4682503928 216829.0602863314, 982964.3345916077 216858.9351080938, 983538.5949249164 216548.8642464208, 983616.9974811925 216700.0601909252, 983076.5377376679 217038.545522015, 983103.6880460478 217085.543165155, 983664.6477003235 216778.3905525927, 983774.6300857293 216969.6628935265))",January-2020,1,New York County,[1016],['ML20001074'],['P'],[10036],New York County-117
36061011401,011401,114.01,Census Tract 114.01,MN40,Upper East Side-Carnegie Hill,36061,"POLYGON ((991725.2086642599 217725.3431054113, 991853.118223011 217950.9049773022, 991978.8092200847 218176.8311711713, 992103.6662686769 218404.5794331142, 992230.7371170592 218631.9647543102, 992675.1356318682 218385.8258052786, 993121.4824910486 218138.9670628474, 992994.9715573604 217911.2129894442, 992868.1814923419 217682.7308324103, 992744.157546021 217458.9866564025, 992615.7013927783 217228.3192814637, 992169.6204299519 217473.7299950428, 991725.2086642599 217725.3431054113))",January-2020,1,New York County,[1003],['ML20001148'],['P'],[10022],New York County-114.01
36061011203,011203,112.03,Census Tract 112.03,MN19,Turtle Bay-East Midtown,36061,"POLYGON ((992352.9689879741 216752.7757133486, 992489.181082595 217000.2035962914, 992615.7013927783 217228.3192814637, 993062.9011872404 216978.1808682051, 993507.3382858768 216732.4216583973, 993380.5466025927 216504.6655987342, 993244.3398645131 216259.7830911181, 993108.4080738589 216013.0798097948, 992664.7931922167 216258.1178774362, 992216.476249548 216507.8988581599, 992352.9689879741 216752.7757133486))",January-2020,1,New York County,[2002],['ML20001090'],['P'],[10022],New York County-112.03
36061011201,011201,112.01,Census Tract 112.01,MN17,Midtown-Midtown South,36061,"POLYGON ((990567.0110793667 217741.4089384841, 990703.5135140022 217986.2766376561, 990833.3643160136 218233.6936556529, 991553.1513916462 217831.311613869, 991725.2086642599 217725.3431054113, 991600.6210293073 217499.4186022295, 991461.3568817178 217247.258423882, 991325.9662314315 217001.6581923947, 990431.3375865777 217493.9919127277, 990567.0110793667 217741.4089384841))",January-2020,1,New York County,[1003],['ML20001457'],['P'],[10019],New York County-112.01
36061011100,011100,111,Census Tract 111,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,36061,"POLYGON ((984620.9713235921 214435.3629827137, 984684.4139802867 214548.6714425815, 984746.470839627 214660.1583824205, 984871.1368836509 214885.3187625214, 984996.3546449346 215112.3014832364, 985425.5067312085 214864.2079949119, 985538.545169693 214796.0835469128, 985611.4105707129 214759.2899384669, 985782.6311573071 214674.7750000577, 986568.1048956095 214236.9096567302, 986444.5594216739 214012.4693831278, 986320.1805181549 213787.6653551443, 986195.2452757584 213561.7689431485, 986060.8887418041 213319.8418673164, 985274.0092298457 213756.6304119938, 984914.3815551063 213953.3574023029, 984736.5092627371 214053.1802701245, 984487.4351066096 214192.3515493557, 984620.9713235921 214435.3629827137))",January-2020,4,New York County,"[2005, 2005, 2005, 2005]","['ML20001547', 'ML20001388', 'ML20001257', 'ML20000184']","['P', 'M', 'M', 'M']","[10001, 10001, 10001, 10001]",New York County-111
36061010900,010900,109,Census Tract 109,MN17,Midtown-Midtown South,36061,"POLYGON ((986195.2452757584 213561.7689431485, 986320.1805181549 213787.6653551443, 986444.5594216739 214012.4693831278, 986568.1048956095 214236.9096567302, 987356.6540592295 213803.4421912706, 987765.9020135673 213576.1546189171, 988143.5695970296 213366.3568322441, 988018.3719203097 213141.5440259976, 987893.4490466838 212916.367594889, 987770.4640380485 212686.4557889857, 987635.8420465565 212439.0550553256, 987592.3372932425 212469.288598595, 986848.0736069221 212883.4432730902, 986060.8887418041 213319.8418673164, 986195.2452757584 213561.7689431485))",January-2020,4,New York County,"[1006, 1006, 1006, 1007]","['ML20001594', 'ML20001651', 'ML20001522', 'ML20000686']","['M', 'M', 'P', 'P']","[10011, 10001, 10001, 10001]",New York County-109
36061010602,010602,106.02,Census Tract 106.02,MN31,Lenox Hill-Roosevelt Island,36061,"POLYGON ((994838.9852822939 216123.8017308258, 994854.2100882009 216151.1333369304, 994882.1680756073 216201.7878263399, 994909.5722057214 216251.7134401693, 995018.9112165461 216449.9587610503, 995035.2424303627 216480.205638107, 995162.8489708051 216709.7923782065, 995289.3455025018 216938.2863079848, 995415.2859459375 217166.0519975992, 996039.8570269912 216819.8668166965, 995916.1349291888 216596.1066432449, 996182.9887079147 216438.8446132578, 996295.4936055185 216375.5062859633, 996313.5066404815 216363.1279180668, 996404.3966108233 216314.3526741333, 996219.4488547003 216095.2967375461, 995828.2236344228 215631.6756802586, 995719.6930024348 215487.7127281697, 995683.6722662587 215499.7187090409, 995588.6084393197 215584.1992907141, 995408.4894032542 215680.6639685575, 994786.6675690358 216028.6881070527, 994838.9852822939 216123.8017308258))",January-2020,1,New York County,[1000],['ML20000034'],['P'],[10065],New York County-106.02
36061010200,010200,102,Census Tract 102,MN17,Midtown-Midtown South,36061,"POLYGON ((990566.1746714864 215633.3789555998, 990692.7200929357 215861.8488210472, 990818.7095594925 216088.4975537353, 990945.5268556802 216318.4261852274, 991072.3426695426 216545.0765056568, 991199.1555918417 216773.549173577, 991325.9662314315 217001.6581923947, 991770.6627739568 216754.4099235629, 992216.476249548 216507.8988581599, 992091.0564285782 216280.1500115816, 991963.9727517283 216050.2153094287, 991837.1626754741 215823.560374721, 991711.1819026734 215595.0847155905, 991584.9213858142 215367.7026454836, 991458.1048487064 215138.8637580952, 991331.5625391965 214911.4829653629, 990886.5599677202 215157.646024553, 990440.4578932574 215405.2743155707, 990566.1746714864 215633.3789555998))",January-2020,2,New York County,"[1011, 1012]","['ML20000727', 'ML20000385']","['P', 'M']","[10022, 10022]",New York County-102
36061010000,010000,100,Census Tract 100,MN19,Turtle Bay-East Midtown,36061,"POLYGON ((991331.5625391965 214911.4829653629, 991458.1048487064 215138.8637580952, 991584.9213858142 215367.7026454836, 991711.1819026734 215595.0847155905, 991837.1626754741 215823.560374721, 991963.9727517283 216050.2153094287, 992091.0564285782 216280.1500115816, 992216.476249548 216507.8988581599, 992664.7931922167 216258.1178774362, 993108.4080738589 216013.0798097948, 992982.1633481527 215784.2331018258, 992855.9152064838 215558.3017326746, 992729.1119041928 215328.7275211802, 992603.4136228311 215101.3403701645, 992474.6653550009 214874.3171904153, 992350.902160131 214645.4747158718, 992294.1416086317 214541.6210635163, 992224.3665964053 214415.1746529971, 991780.1768988252 214661.6858826278, 991331.5625391965 214911.4829653629))",January-2020,1,New York County,[1004],['ML20000176'],['P'],[10022],New York County-100
